Ticker,Earnings,Revenue,Percentage change,Market cap,Industry
UNF,-29.12,2.09,-5.84,3047357696,Specialty Business Services
JEF,-12.12,5.93,6.33,7707977728,Capital Markets
AVAV,-2.94,12.27,11.71,2932168192,Aerospace & Defense
LVO,-150,3.74,2.35,86247712,Entertainment
SNX,-2.80,2.13,1.56,9190515712,Electronics & Computer Distribution
WBA,-5.66,4.82,1.61,19198924800,Pharmaceutical Retailers
KFY,0,3.86,-1.6,2500306176,Staffing & Employment Services
CCL,6.06,2.08,25.7,17919281152,Travel Services
KMX,56.76,5.40,0.15,11221739520,Auto & Truck Dealerships
FDS,4.70,0.39,-5.37,16679808000,Financial Data & Stock Exchanges
MEI,-8.70,0.13,-11.09,822817088,Electronic Components
ACN,7.77,0.41,1.18,193328185344,Information Technology Services
SCS,400,4.75,0.14,1274072576,Business Equipment & Supplies
WGO,22.41,5.24,7.18,1796020224,Recreational Vehicles
LZB,35.62,5.15,0.73,1329430272,"Furnishings, Fixtures & Appliances"
FDX,2.28,3.49,0.14,66606190592,Integrated Freight & Logistics
ADBE,3.44,1.10,0.42,232157462528,Software—Infrastructure
KR,5.59,0.57,2.88,32189388800,Grocery Stores
JBL,5.85,3.80,5.13,16607490048,Electronic Components
LEN,26.72,10.48,4.15,31908448256,Residential Construction
ATEX,43.66,32.52,-9.25,597701120,Telecom Services
ITI,-120,5.06,-15.2,176950640,Communication Equipment
ORCL,5.70,0.71,9.73,290155134976,Software—Infrastructure
CTLT,30.77,11.45,8.94,8207783936,Drug Manufacturers—Specialty & Generic
DOCU,35.85,3.16,-4.42,8534609920,Software—Application
TTC,5.33,6.82,-5.16,8629436416,Tools & Accessories
ALYA,400,1.55,-22.12,145570784,Information Technology Services
SCWX,-33.33,3.16,-0.68,535521184,Software—Infrastructure
SIG,23.61,2.27,-5.83,3223277824,Luxury Goods
GHM,37.50,16.29,2.31,177668144,Specialty Industrial Machinery
TCOM,66.67,13.91,3.34,23040438272,Travel Services
GEF,35.11,5.91,14.1,3121737216,Packaging & Containers
SMTC,128.57,0.91,4.52,1652490752,Semiconductors
SMAR,125,2.69,-24.16,5467480576,Software—Application
VRNT,15.22,0.11,-0.74,1477592576,Software—Infrastructure
GME,17.65,7.78,2.86,5024266240,Specialty Retail
CPB,6.25,0.45,-1.39,12239581184,Packaged Foods
VBNK,12,2.29,-6.29,203636160,Banks—Regional
LOVE,28.21,5.67,-7.2,303122656,"Furnishings, Fixtures & Appliances"
JILL,23.08,0.05,-6.27,313839936,Apparel Retail
CASY,-5.70,2.21,-2.93,10118627328,Specialty Retail
LMNR,5,0.76,-2.83,275436736,Farm Products
YEXT,60,0.90,45.29,787977408,Software—Infrastructure
SJM,9.09,2.36,-1.22,12552921088,Packaged Foods
CIEN,23.33,4.35,-3.22,6987012608,Communication Equipment
CXM,500,2.68,5.58,3743360000,Software—Application
HQY,21.95,1.91,9.4,6255089664,Health Information Services
SAIC,19.55,4.74,1.52,5586802176,Information Technology Services
ESTC,144.44,0.97,-5.63,7995567616,Software—Application
S,6.25,2.03,-32.48,4985063424,Software—Infrastructure
PD,122.22,0.53,-16.78,2098571008,Software—Application
TLYS,-17.65,1.08,-18.53,243276816,Apparel Retail
ZUMZ,-10.34,0.47,4.26,352587712,Apparel Retail
LULU,15.74,3.96,6.96,48795471872,Apparel Retail
VMW,-5.10,0.96,-2.19,71884398592,Software—Infrastructure
MDB,194.74,6.35,28.99,24675241984,Software—Infrastructure
ZS,14.29,0.34,9.85,22898022400,Software—Infrastructure
REED,-66.67,20.98,11.25,13591364,Beverages—Non-Alcoholic
M,21.74,1.20,23.93,3176890368,Department Stores
HRL,2.56,2.78,0.55,20782671872,Packaged Foods
BILI,15.91,0.96,3.77,5663793664,Electronic Gaming & Multimedia
CONN,-12.59,5.01,25.64,96140632,Specialty Retail
PVH,10.88,1.36,-5.49,4623109120,Apparel Manufacturing
JWN,158.33,2.17,16.86,2415469312,Department Stores
CRM,4.97,0.95,-3.05,197304942592,Software—Application
VEEV,15.19,2.11,20.6,32685463552,Health Information Services
CRWD,14,2.26,-3.65,39968337920,Software—Infrastructure
CHWY,600,1.87,27.7,7857825792,Internet Retail
NCNO,40,1.05,-12.37,3590569728,Software—Application
NTAP,14.07,2.36,3.64,15843060736,Computer Hardware
OKTA,83.33,1.45,-18.96,13371878400,Software—Infrastructure
PHR,12.50,3.97,9.39,1031298560,Health Information Services
CAE,0,3.30,-5.25,7465135104,Aerospace & Defense
DCI,2.70,0.48,-6.59,7230872576,Specialty Industrial Machinery
HPQ,5.26,1.21,-7.37,25398513664,Computer Hardware
BOX,18.52,1.06,2.24,3487329024,Software—Infrastructure
AMBA,25,0.03,-5.32,2114740864,Semiconductor Equipment & Materials
TNP,5.38,2.92,-6.0,613126400,Oil & Gas Midstream
MDWD,-41.94,28.66,-2.73,100810384,Biotechnology
SKY,11.11,0.20,6.21,5778346496,Residential Construction
ESLT,-1.73,0.04,-6.51,8790846464,Aerospace & Defense
HIBB,-8.05,0.43,-12.73,588857920,Apparel Retail
CAN,-186.67,9.46,-20.41,309469184,Computer Hardware
SVM,0,2.54,-9.91,415517568,Silver
RH,6.25,1.91,-6.19,4864276480,Specialty Retail
DECK,32.57,12.50,6.77,13435486208,Footwear & Accessories
ULTA,0.88,0.61,-15.88,19664365568,Specialty Retail
GPS,105.88,0.37,5.67,3931834880,Apparel Retail
DOMO,0,0.59,-10.93,353972288,Software—Application
WDAY,18.02,0.97,6.72,56290701312,Software—Application
MRVL,6.90,1.60,19.37,46703366144,Semiconductors
ADSK,0,0.29,0.78,44229910528,Software—Application
TD,-5.92,0.25,-4.0,110337867776,Banks—Diversified
REX,275,20.86,-0.99,712750656,Chemicals
GCO,-44.55,1.11,-22.12,354605664,Apparel Retail
BBW,-2.97,3.37,-12.6,427374368,Specialty Retail
MDT,0.64,3.59,-2.94,104260337664,Medical Devices
AFYA,-12.82,0.82,2.81,1480820224,Education & Training Services
GES,75,2.58,7.46,1159629184,Apparel Retail
SPLK,205.88,4.52,3.82,24646195200,Software—Infrastructure
MOD,39.58,2.91,38.64,2391961088,Auto Parts
NVDA,18.48,10.50,32.77,1074425298944,Semiconductors
ENS,31.88,3.91,17.72,3885247232,Electrical Equipment & Parts
PATH,450,6.76,1.78,9696886784,Software—Infrastructure
RAMP,77.78,0.82,-7.04,1910208768,Software—Infrastructure
PLUS,28.30,2.18,7.9,1711095424,Software—Application
ANF,"2,050",2.93,14.81,2838629632,Apparel Retail
KSS,129.55,1.48,-14.87,2320041216,Department Stores
WOOF,20,4.93,-16.89,1095158912,Specialty Retail
PLAB,22.73,8.16,11.58,1264105088,Semiconductor Equipment & Materials
EXPR,-25.32,1.59,-11.76,33707072,Apparel Retail
OOMA,23.08,0.62,-2.19,333056000,Telecom Services
SUNW,35.71,9.69,-11.81,23034284,Solar
VFC,30.77,0.20,-6.28,6871297536,Apparel Manufacturing
A,0,2.97,-6.67,32717078528,Diagnostics & Research
NLS,-7.69,33.11,6.2,30680108,Leisure
INTU,5.56,1.19,-8.15,143195537408,Software—Application
WSM,9.54,1.73,-2.56,9968133120,Specialty Retail
DKS,5.59,0.88,-2.56,9231808512,Specialty Retail
BJ,1.19,1.85,-6.48,9544453120,Discount Stores
LOW,5.46,3.64,1.82,119947583488,Home Improvement Retail
NDSN,7.62,1.88,1.53,12723926016,Specialty Industrial Machinery
PETS,-73.33,10.76,0.68,216985328,Pharmaceutical Retailers
ZIM,-177.78,11.91,-14.2,1256278016,Marine Shipping
DE,12.60,8.32,-9.2,108685811712,Farm & Heavy Construction Machinery
GLOB,0.79,0.06,12.94,8395705856,Information Technology Services
CVCO,8.23,6.17,-5.24,2305179648,Residential Construction
MNRO,-75.76,3.93,-4.62,872477888,Auto Parts
WMT,11.36,1.67,-2.75,430461157376,Discount Stores
EVGN,6.25,26.32,1.56,30535828,Biotechnology
DESP,"-1,100",3.64,-3.01,478908896,Travel Services
TTWO,25,4,9.95,23842574336,Electronic Gaming & Multimedia
VSAT,7.98,2.68,17.97,2290055168,Communication Equipment
CSCO,3.09,1.27,3.73,217989267456,Communication Equipment
SNPS,2.83,1.22,4.17,69801992192,Software—Infrastructure
HWKN,12.24,6.39,8.65,1241787904,Specialty Chemicals
TJX,7.04,0.34,-1.56,101685829632,Apparel Retail
WKME,27.27,1.29,15.82,836578688,Software—Application
DT,40.91,3.61,6.44,13705441280,Software—Application
RSKD,100,0.53,5.13,753952576,Software—Application
TGT,17.82,0.06,-5.55,51039662080,Discount Stores
WIX,295.65,1.41,-8.75,5211981824,Software—Infrastructure
KEYS,9.28,0.78,7.15,23494948864,Scientific & Technical Instruments
AGYS,18.18,2.71,-9.76,1677414144,Software—Application
DOCS,17.65,0.78,-5.02,4131788544,Health Information Services
QUIK,33.33,3.88,10.08,119184824,Semiconductors
MMYT,110,5.38,3.71,4300387840,Travel Services
PRQR,0,75.51,-0.52,105221736,Biotechnology
SSYS,125,5.07,2.24,940804864,Computer Hardware
MEDS,-50,8.99,-21.52,8767605,Pharmaceutical Retailers
ICMB,5.88,3.23,12.46,57427272,Asset Management
PRSO,10,5.96,-43.18,4207312,Semiconductors
ICAD,-27.27,8,3.85,53299864,Medical Devices
CARA,7.55,22.18,-6.19,90850536,Biotechnology
WKHS,25,70.56,-2.71,88181416,Auto Manufacturers
CMRE,0,9.56,0.35,1131715968,Marine Shipping
MNDY,150,4.54,-0.75,7686743552,Software—Application
SOHU,26,1.31,-7.12,317805376,Electronic Gaming & Multimedia
SPB,39.13,4.95,2.17,2795042048,Household & Personal Products
LFT,-100,25.42,4.09,108640896,REIT—Mortgage
AIRG,-33.33,0.07,-0.36,38256080,Communication Equipment
PFX,8.97,7.48,2.35,79157568,Asset Management
SRT,-14.29,3.20,-1.31,130980848,Information Technology Services
IRIX,-8.33,0.48,-3.38,41221912,Medical Devices
EGHT,37.50,0.37,-2.35,302263904,Software—Application
PHUN,0,9.41,-5.97,21942444,Software—Application
EGAN,200,1.95,-7.88,192993248,Software—Application
AWH,"-1,360",0.70,-13.55,54662888,Diagnostics & Research
HROW,50,0.82,-22.04,504606848,Drug Manufacturers—Specialty & Generic
ILLM,20,6.67,14.0,84095608,Advertising Agencies
RWLK,12.50,38.50,-5.15,45552120,Medical Devices
GERN,22.22,85,6.34,1109546496,Biotechnology
PGTI,27.27,0.53,1.96,1619248512,Building Products & Equipment
OPTN,-6.25,15.01,5.4,138034288,Drug Manufacturers—Specialty & Generic
SCYX,10.71,24.67,0.35,84760592,Drug Manufacturers—Specialty & Generic
CIR,341.67,7.57,1.24,1136842880,Specialty Industrial Machinery
KOPN,25,13.24,34.62,139439904,Electronic Components
CYBR,34.62,0.24,4.68,6839870464,Software—Infrastructure
AGLE,-5.26,16.47,-6.83,49584568,Biotechnology
TPR,32.20,4.61,10.7,6587458560,Luxury Goods
DDS,29.77,1.04,5.48,5433487872,Department Stores
AVAH,16.67,3.53,24.49,230512528,Medical Care Facilities
HAE,13.24,6.99,3.96,4542780928,Medical Instruments & Supplies
YETI,20,3.81,-9.42,4182434048,Leisure
ENTG,25,3.66,4.35,14096643072,Semiconductor Equipment & Materials
FVRR,50,0.49,-7.49,939136576,Internet Content & Information
TTEK,21.88,19.70,-3.6,8094928384,Engineering & Construction
GRPN,19.75,9.13,-20.38,478728544,Internet Content & Information
WATT,0,35.33,-19.74,7365568,Scientific & Technical Instruments
STN,0,6.25,-5.65,7198818816,Engineering & Construction
KLR,83.67,5.47,10.34,96479512,Software—Application
ALRM,36.67,1.17,0.81,3051258880,Software—Application
FLEX,11.76,4.08,11.33,12049996800,Electronic Components
DV,75,3.96,1.78,4678914048,Software—Application
STE,6.98,8.71,10.29,21674614784,Medical Devices
MGNI,118.18,17.36,19.06,1032670912,Advertising Agencies
SONO,-71.43,3.52,-30.86,1655810816,Consumer Electronics
CPRX,-13.33,2.80,-28.19,1245955200,Biotechnology
ASYS,171.43,7.45,-4.74,107955584,Semiconductor Equipment & Materials
PFLT,12.90,7.38,1.39,626111872,Asset Management
JAZZ,-7.28,0.59,-3.86,8172168704,Biotechnology
VUZI,0,9.48,-13.82,229848704,Consumer Electronics
CDNA,-57.14,3.40,-11.2,379181600,Diagnostics & Research
G,4.62,0.64,-8.48,6563711488,Information Technology Services
PNNT,30,14.51,9.48,429177216,Asset Management
ARAV,33.33,98.80,-3.59,9710263,Biotechnology
INO,-14.29,42.50,-15.66,104281176,Biotechnology
DIS,4.49,0.03,-11.67,148303675392,Entertainment
OSUR,131.25,21.88,-22.71,435349184,Medical Instruments & Supplies
CDXC,40,16.45,7.14,109547304,Biotechnology
NUVA,14.63,3.11,-2.51,2084855680,Medical Devices
APP,-120,3.15,28.97,13897927680,Software—Application
DOX,0.68,0.46,5.22,10056506368,Software—Infrastructure
AEYE,100,0.03,-9.08,58441184,Software—Application
COOK,100,1.08,11.81,338432640,"Furnishings, Fixtures & Appliances"
IMMR,92.31,7.41,-1.12,213116320,Software—Application
BLDP,15.38,27.47,1.17,1103969024,Specialty Industrial Machinery
MLCO,60,0.48,-6.92,4322820096,Resorts & Casinos
RBLX,-4.76,1.19,5.14,17861658624,Electronic Gaming & Multimedia
BCO,5.45,3.52,-0.7,3372406528,Security & Protection Services
XMTR,-11.11,4.59,10.97,814505088,Specialty Industrial Machinery
VSH,38.60,2.71,5.96,3437167616,Semiconductors
VERX,0,0.82,1.6,3513163264,Software—Application
RDCM,200,1.03,-2.06,130868784,Telecom Services
NABL,0,1.90,9.85,2354482176,Information Technology Services
DIBS,12.50,2.68,-13.33,141161760,Internet Retail
CSTE,-525,11.09,5.84,147764016,Building Products & Equipment
MIDD,13.47,4.07,-10.39,6861184000,Specialty Industrial Machinery
CEVA,-100,7.81,-6.29,458243840,Semiconductors
WEN,5,0.58,1.25,4271568128,Restaurants
WWW,80,3.18,-1.65,640888576,Footwear & Accessories
VVV,4.55,0.76,2.08,4470495744,Oil & Gas Refining & Marketing
COHR,-28.40,6.90,2.52,4942055424,Scientific & Technical Instruments
CAMT,5,0.23,3.89,2784211200,Semiconductor Equipment & Materials
TSQ,60,2.46,-10.15,144448544,Advertising Agencies
SMWB,41.18,0,-9.9,505229440,Software—Application
WTI,-112.50,12.49,-2.59,641586752,Oil & Gas E&P
CMP,-186.79,3.70,8.67,1150271104,Other Industrial Metals & Mining
PRA,-200,1.11,-21.19,983504064,Insurance—Property & Casualty
MQ,-30,3.21,5.64,3172982016,Software—Infrastructure
TTGT,10.81,0.69,-5.4,844636480,Internet Content & Information
ANGI,57.14,2.29,22.75,1002442304,Internet Content & Information
ATER,0,1.10,-18.1,27900456,"Furnishings, Fixtures & Appliances"
AGTI,17.65,5.21,-4.02,876532928,Health Information Services
SCPL,0,4.81,-3.82,483154368,Electronic Gaming & Multimedia
ANIK,-97.22,2.05,-0.19,272577376,Medical Devices
IAC,-87.27,2.62,10.27,4325779968,Internet Content & Information
AGS,87.50,7.32,15.2,247986240,Gambling
SUPN,141.67,8.99,-5.31,1505167616,Drug Manufacturers—Specialty & Generic
RXT,33.33,0.14,-22.86,507343840,Software—Infrastructure
DAR,16,8.88,10.22,8325430784,Packaged Foods
GPRO,-20,5.63,-6.1,479559648,Consumer Electronics
VRM,6.90,20.80,-12.14,156423680,Auto & Truck Dealerships
PXLW,6.25,0.34,12.86,63522836,Semiconductors
EVCM,12.50,1.67,-5.19,1893072128,Software—Infrastructure
EXEL,-30.43,4.47,2.96,6956624896,Biotechnology
EDR,-9.09,1.68,-3.97,6044724736,Entertainment
AZTA,-20,8.20,-9.65,2970996992,Medical Instruments & Supplies
OVV,-0.55,8.84,-3.32,12981376000,Oil & Gas E&P
ONTF,42.86,1.37,-8.23,277916128,Software—Application
DIOD,8.90,0.01,7.83,3621814784,Semiconductors
NKTR,3.85,4.83,2.7,113234880,Biotechnology
GRWG,9.09,1.72,10.35,178796864,Specialty Retail
VVX,23.08,7.04,-4.55,1611037696,Aerospace & Defense
SNCR,-300,0.47,2.27,89660248,Software—Infrastructure
SCOR,-44.44,3.10,-11.83,58373484,Internet Content & Information
TWLO,135,0.68,-11.87,10600777728,Internet Content & Information
AMRK,9.89,16.94,0.38,684685376,Capital Markets
ICFI,0.71,1.05,2.45,2273003776,Consulting Services
SENS,0,35.86,7.13,318965504,Medical Devices
RPD,100,1.01,-0.98,2791046400,Software—Infrastructure
MASI,4.82,1.38,-6.93,4631091200,Medical Devices
NTRA,-4.24,6.88,-0.46,5272476160,Diagnostics & Research
CE,21.08,4.89,0.47,13663102976,Chemicals
LDI,-4.17,19.87,-1.74,550400000,Mortgage Finance
FLYW,40,7.75,6.78,3848102400,Software—Infrastructure
PETQ,28.57,4.23,8.71,579609472,Drug Manufacturers—Specialty & Generic
AXON,91.30,9.93,-8.38,14876492800,Aerospace & Defense
EB,13.33,4.86,10.62,987814208,Software—Application
APPN,10,3.12,2.59,3334861568,Software—Infrastructure
TDUP,5,4.85,-3.24,415901184,Internet Retail
PRTK,7.89,1.23,13.37,127828952,Biotechnology
OXY,-16.15,3.68,-0.22,57398165504,Oil & Gas E&P
SDC,-14.29,9.61,1.05,161065648,Medical Instruments & Supplies
TOST,11.11,8.08,2.1,10032405504,Software—Infrastructure
IRBT,-26.52,33.39,-10.29,1049686016,"Furnishings, Fixtures & Appliances"
AGL,33.33,5.25,-7.53,7201360384,Medical Care Facilities
CARG,62.50,12.01,20.41,1988484992,Auto & Truck Dealerships
LZ,16.67,7.07,34.64,2052814464,Specialty Business Services
AMPH,37.78,7.30,14.51,2246869248,Drug Manufacturers—Specialty & Generic
CXDO,-33.33,10.89,-16.35,54808936,Telecom Services
CUTR,-166.67,7.42,-21.54,124544768,Medical Devices
RNG,10.14,1.14,8.69,2805504512,Software—Application
MRTX,8.36,41.08,7.76,3044526336,Biotechnology
NVTA,9.76,1.87,-22.7,163676944,Diagnostics & Research
WYNN,261.11,13.50,-5.04,10528826368,Resorts & Casinos
MGNX,-157.01,81.11,-8.56,288684672,Biotechnology
OFIX,50,3.79,2.13,472459680,Medical Devices
MNKD,20,8.68,17.66,1108306176,Biotechnology
SCSC,5.49,0.56,6.08,753027712,Electronics & Computer Distribution
EHTH,-21.52,20.35,5.6,207857120,Insurance Brokers
IGT,25.64,3.15,-4.38,6072883712,Gambling
NKLA,7.14,31.57,-21.53,1546760960,Farm & Heavy Construction Machinery
AGEN,-4.76,2.68,-3.18,428916352,Biotechnology
FOXA,6.82,0.92,-4.32,14612208640,Entertainment
CRON,25,13.42,-9.28,767992000,Drug Manufacturers—Specialty & Generic
STIM,2.56,2.85,13.25,38979092,Diagnostics & Research
LITE,-9.64,2.46,0.27,3027051008,Communication Equipment
WHF,4.55,4.54,4.96,296814400,Asset Management
AXGN,33.33,2.41,-5.82,214918000,Medical Devices
PWFL,-100,1.68,3.94,75006448,Communication Equipment
TDG,9.52,6.26,3.61,46526611456,Aerospace & Defense
CRNC,73.33,3.11,-5.63,821587328,Software—Application
ASRT,-153.85,12.40,8.44,238357248,Drug Manufacturers—Specialty & Generic
NXST,39.44,1.64,-1.93,5029792256,Entertainment
LCII,"1,550",14.30,-6.13,2973591040,Recreational Vehicles
QURE,-59.80,79.68,3.98,320093856,Biotechnology
ZVIA,76.47,3.59,1.99,143256608,Beverages—Non-Alcoholic
STGW,-40.91,3.24,1.09,1232527360,Advertising Agencies
EVBG,92.31,1.77,4.89,913854912,Software—Application
BALY,-138.71,0.71,-5.83,598200128,Resorts & Casinos
NOVT,15.63,3.73,3.05,5136342528,Scientific & Technical Instruments
BLUE,138.89,89.61,-2.14,325137120,Biotechnology
CECO,0,3.59,-2.47,555200256,Pollution & Treatment Controls
HNST,-46.15,14.55,21.02,119672280,Household & Personal Products
WAT,-4.23,1.55,1.95,16206605312,Diagnostics & Research
NVAX,-0.89,40.99,-9.59,730544960,Biotechnology
PRGO,7.14,2.16,-4.41,4325934080,Drug Manufacturers—Specialty & Generic
DSKE,-225,5.18,-18.26,235225888,Trucking
COTY,533.33,5.42,-8.77,9412184064,Household & Personal Products
ARMK,7.69,4.86,6.84,9058435072,Specialty Business Services
SEAS,-36.84,4.01,2.14,2958677248,Leisure
SQSP,100,1.68,-3.22,3938935040,Software—Infrastructure
RDNT,-14.29,5.33,-2.77,1910509568,Diagnostics & Research
MUX,58.82,36.82,-10.79,308581664,Other Precious Metals & Mining
III,20,6.23,2.61,212682736,Information Technology Services
DOOR,18.99,5.85,1.12,2051156992,Building Products & Equipment
GNSS,-12.50,4.81,-7.09,74734008,Scientific & Technical Instruments
VGR,-8.33,0.04,-10.49,1659127040,Tobacco
PRI,1.16,0.10,-1.4,6939116544,Insurance—Life
JELD,337.50,10.79,15.69,1138111616,Building Products & Equipment
TRUE,-6.67,8.24,-15.83,186425648,Internet Content & Information
CBT,3.91,1.73,-5.32,3874755840,Specialty Chemicals
MRC,10.34,4.77,-3.56,861122048,Oil & Gas Equipment & Services
FN,2.65,2.21,-1.64,6030110720,Electronic Components
VECO,50,8.87,11.49,1583872000,Semiconductor Equipment & Materials
WPRT,25,6.10,1.33,104080496,Auto Parts
NEO,35.71,8.64,26.31,1568889600,Diagnostics & Research
LMB,125,2.41,14.35,349137888,Engineering & Construction
BWXT,7.69,1.56,2.09,6858136064,Aerospace & Defense
TASK,18.52,1.43,-7.32,965198848,Information Technology Services
AVTA,-105,2.35,-13.48,940533120,Asset Management
ADEA,41.18,17.39,23.32,1140122112,Software—Application
PYPL,6.36,0.69,-18.52,64191422464,Credit Services
ACM,4.55,5.35,-7.03,11519890432,Engineering & Construction
DSP,-13.33,5.23,9.5,349578880,Software—Application
TREX,15.15,0.65,2.33,6690737664,Building Products & Equipment
EVER,57.89,6.19,7.14,241238352,Internet Content & Information
HLIT,33.33,0.16,20.22,1077741440,Communication Equipment
CENX,15.38,5.04,-14.45,666290880,Aluminum
MCK,0.42,1.08,6.79,58662133760,Medical Distribution
PGNY,125,5.28,6.02,3245725696,Health Information Services
KMPR,9.73,7,-2.48,2692286208,Insurance—Property & Casualty
AKYA,-6.52,5.11,-18.51,227575184,Medical Instruments & Supplies
FORG,-28.57,4.28,1.98,1950605440,Software—Infrastructure
ACAD,-28.57,2.66,-2.72,3412112128,Biotechnology
CMBM,20,0.81,1.96,202348320,Communication Equipment
DRRX,-4,41.81,12.93,68724248,Drug Manufacturers—Specialty & Generic
KFRC,-2.38,2.24,0.16,1200400896,Staffing & Employment Services
SWKS,0.50,0.33,-6.86,15714554880,Semiconductors
FGEN,-6.58,17.02,0.17,84745584,Biotechnology
XNCR,-36,1.10,-2.76,1221355904,Biotechnology
CFMS,15.38,2.37,-10.79,17881902,Medical Devices
NSSC,52.63,3.25,7.2,818134720,Security & Protection Services
AKTS,-11.11,2.53,-5.3,54475928,Communication Equipment
VTRS,13.04,1.75,-3.33,11827364864,Drug Manufacturers—Specialty & Generic
AXSM,80.53,252.03,1.29,3298179072,Biotechnology
ACRS,4.55,36.06,-8.68,484943008,Diagnostics & Research
THS,74.36,5.39,-0.71,2456975104,Packaged Foods
GOCO,35.63,1.21,34.16,323558784,Insurance Brokers
TSN,-104.94,3.45,-10.2,17952225280,Farm Products
ENR,25.49,0.37,-1.13,2290385920,Electrical Equipment & Parts
ANIP,244.12,28.68,-14.03,1177503232,Drug Manufacturers—Specialty & Generic
FRPT,-30,0.57,-1.14,3176667648,Packaged Foods
ENB,1.61,13.54,-1.2,70974152704,Oil & Gas Midstream
KOP,47.37,8.43,-7.13,825495488,Specialty Chemicals
GSAT,200,21.44,3.03,2407635968,Telecom Services
CBOE,2.70,2,1.27,16482810880,Financial Data & Stock Exchanges
CNHI,9.38,3.80,3.83,16100744192,Farm & Heavy Construction Machinery
UI,-9.34,2.13,-18.61,8782935040,Communication Equipment
EDIT,10.13,97.42,6.94,636734272,Biotechnology
EVRG,5.36,13.60,1.68,11645891584,Utilities—Regulated Electric
FLR,-26.32,6.25,-0.53,5261605888,Engineering & Construction
ASIX,27.45,2.60,-6.57,845783168,Chemicals
CNK,90,6.87,-3.06,2231983872,Entertainment
EPAM,5.56,0.33,-7.89,14819996672,Information Technology Services
HUN,25,1.40,-6.71,4340638208,Chemicals
CI,3.44,2.11,3.1,84671004672,Healthcare Plans
MGA,16.84,5.50,-1.46,15438875648,Auto Parts
TILE,-36.36,0.27,-4.27,570029696,Building Products & Equipment
CVNA,19.25,1.99,85.21,7455647744,Auto & Truck Dealerships
MTZ,5.26,8.23,3.91,5675582976,Engineering & Construction
MCHX,-33.33,0.20,-11.11,62878672,Advertising Agencies
ACCO,80,2.57,17.12,544825856,Business Equipment & Supplies
ALEC,26.67,79.32,16.08,543220352,Biotechnology
RMAX,0,1.55,2.6,397085888,Real Estate Services
PCTY,16,2.12,-10.76,10160863232,Software—Application
PBPB,-33.33,0.70,-22.74,228678064,Restaurants
TMST,144.44,4.63,6.5,943840384,Steel
PWSC,-5.26,0.03,-13.1,3703935488,Software—Application
GT,-31.82,2.39,8.02,3523619072,Auto Parts
CDXS,-17.24,11.34,-29.73,131929560,Biotechnology
VVI,17.86,11.78,14.29,547029824,Specialty Business Services
CHUY,27.03,2.16,0.8,641813440,Restaurants
NCR,30.23,2.63,13.04,3800072960,Information Technology Services
ENV,4.55,0.76,-8.87,2401140736,Software—Application
FNKO,46.74,6.28,14.21,396278432,Leisure
PRTA,-7.23,85.51,12.48,2583078144,Biotechnology
MTD,0.93,2.45,-7.6,24227727360,Diagnostics & Research
MATX,5.62,4.09,4.26,3130849024,Marine Shipping
QLYS,13.54,0.06,7.41,5600431104,Software—Infrastructure
YELP,125,2.05,4.67,2857798656,Internet Content & Information
AVID,-40,3,-19.7,1183400576,Software—Application
LASR,76.47,1.28,32.39,483709184,Semiconductors
CTLP,80,0.07,22.12,454345600,Information Technology Services
WLDN,"3,300",11.81,22.1,277745856,Engineering & Construction
MSI,7.77,2.17,0.49,45469523968,Communication Equipment
CDLX,37.50,4.52,-23.52,622449280,Advertising Agencies
LYFT,188.89,2.42,-17.81,4070948608,Software—Application
AORT,166.67,2.15,11.44,622163392,Medical Devices
FIGS,200,6.99,16.03,993949440,Apparel Manufacturing
VCYT,21.43,6.94,12.03,1624518528,Biotechnology
INGN,18.18,2.80,-19.33,121075288,Medical Devices
COHU,3.70,0.74,1.87,1639302656,Semiconductor Equipment & Materials
CTRA,22.54,9.77,0.95,20423993344,Oil & Gas E&P
DBX,20,1.61,10.01,9226123264,Software—Infrastructure
SAMG,-7.89,1.29,4.66,148756496,Asset Management
TRUP,-114.29,1.77,-32.85,1166681984,Insurance—Specialty
CLDX,1.59,157.87,8.64,1300617216,Biotechnology
MPWR,0.33,0.14,-9.49,22073436160,Semiconductors
TSE,-60.32,12.49,-14.19,287494944,Specialty Chemicals
ZETA,-180,4.71,-8.5,1788294656,Software—Application
ATEC,-25,0.93,6.41,1560537472,Medical Devices
BIGC,46.15,0.30,3.37,740884672,Software—Application
GDDY,-42.31,0.41,-1.97,10957498368,Software—Infrastructure
BL,112.50,0.78,5.34,3382621696,Software—Application
AAPL,5.56,1.63,5.26,2676731412480,Consumer Electronics
BIO,3.09,0.40,-21.82,10544524288,Medical Devices
SQ,29.03,9.05,-2.85,27001964544,Software—Infrastructure
NVEE,3.53,2.40,2.0,1529123584,Engineering & Construction
TEAM,63.64,1.86,-6.51,51864842240,Software—Application
EMKR,-12.50,4.21,-4.76,36499616,Semiconductors
RDFN,7.92,3.40,62.12,802384000,Real Estate Services
CRIS,-9.09,7.57,7.41,38783668,Biotechnology
DKNG,-2.35,10.01,12.9,13659424768,Gambling
MGRC,-32.86,4.21,4.43,2454376448,Rental & Leasing Services
LGND,121.36,12.13,4.02,1039929536,Biotechnology
FIVN,70.83,4.98,-3.97,4643251200,Software—Infrastructure
FTNT,21.43,5.18,9.33,46083575808,Software—Infrastructure
